species,scientific_name,spcode,season,habitat,abundance,iucn.y,1996,2002,2009,2015,2021,year,unsm,sm,sm_ll85,sm_ul85,plotcov,plotpres
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1998,107.99506266,109.0422129,104.78643988,112.66258099,2224,1768
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1999,109.25626551,109.8214882,105.38195994,113.28663818,2326,1865
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,2000,113.56246887,109.72047368,105.2290908,113.0120482,2221,1764
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,2001,NA,NA,NA,NA,NA,NA
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,2002,104.53556838,106.4512725,102.1326918,110.118948,2002,1576
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,2003,104.49768027,104.67087955,100.43586714,108.27326575,2108,1642
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,2004,101.74111921,103.28380369,98.865257838,106.84262029,2287,1771
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,2005,105.18714121,102.25254541,97.923453322,105.77512224,2612,2062
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,2006,99.232236488,101.31341076,97.149826587,104.93058185,3005,2323
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,2007,101.14096002,100.74106789,96.510764545,104.26630087,3327,2559
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,2008,101.6561383,100.4791071,96.360111988,103.70910271,3071,2368
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,2009,98.557510532,100.51725701,96.429203293,103.91433895,3059,2367
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,2010,100.37980387,101.0541198,97.009504276,104.69146907,3019,2331
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,2011,103.29550661,101.80156918,97.805978679,105.37122315,2870,2264
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,2012,103.78197852,102.26162327,98.4323649,105.94019238,3128,2443
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,2013,98.552063401,102.3888951,98.596245501,106.21133354,3279,2533
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,2014,105.8046817,102.38603206,98.487181832,106.27717089,3187,2555
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,2015,103.27354601,101.7651364,97.496243988,105.56290839,3227,2609
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,2016,98.004675759,100.79107792,96.657182958,104.64411633,3334,2625
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,2017,100.58437468,100.17097791,95.888277242,104.13829591,3381,2691
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,2018,98.702343276,100,95.631557058,103.78776421,3377,2654
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,2019,101.39055597,100.21205697,96.024335291,104.02325377,3259,2593
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1966,44.013405862,45.926476142,33.45573585,57.757661861,90,53
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1967,54.927930242,48.060120677,35.9502254,59.718495175,106,70
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1968,49.24177149,49.887871902,38.482588955,62.172788647,111,59
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1969,49.49600886,52.883563366,40.862178926,65.588406953,116,66
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1970,52.339792526,58.58046445,46.795045346,71.84474695,135,72
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1971,64.787599916,67.155942438,55.123468197,80.475326282,141,92
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1972,74.173395847,76.74932512,64.793511119,89.04244095,136,95
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1973,91.266770815,84.286483219,73.516330508,96.990488215,134,103
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1974,95.55343375,86.315664065000007,75.796580633,98.142002435,145,114
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1975,90.042794537,81.679540385,71.735417847,92.570447833,163,132
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1976,60.64137745,72.69029702,63.953222191,82.712289821,175,111
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1977,62.111809202,63.69306841,56.338143776,73.021164646,190,123
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1978,61.908559389,56.285377966,50.106324829,63.659557627,200,142
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1979,40.207890765,51.218792711,46.06187997,57.724852314,205,116
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1980,50.939054969,49.901737455,45.149461398,55.590995716,199,120
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1981,52.536751772,51.26243641,46.883805379,56.741952,199,133
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1982,48.446255145,53.858420545,49.251308406,59.321736868,189,116
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1983,66.029413283,56.295149712,51.561392159,61.575120711,181,132
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1984,58.602067383,56.472162285,51.4211582,61.39616157,159,115
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1985,61.055518236,54.654531342,49.842722575,59.194295858,152,105
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1986,44.672113179,52.7430694,48.608736495,57.149951264,152,79
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1987,45.534992331,53.943133432,49.30408675,57.853957353,149,91
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1988,56.291656201,59.185028675,54.272387285,63.011690949,144,98
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1989,70.208820824,66.440257732,61.306589031,70.359216275,156,118
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1990,85.059102297,72.604659303,67.480410803,76.548866478,157,128
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1991,71.162259072,76.208514608,71.110083574,80.700845769,167,122
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1992,75.195661642,79.002520126,73.838456946,83.86399919,169,131
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1993,78.180063514,81.971915407,76.487413867,87.297003438,179,142
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1994,88.555923379,84.505299916,78.988700789,90.203257208,1221,587
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1995,96.722372508,85.001156769,80.001500946,90.246181137,1354,637
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1996,77.083498835,83.459008956,78.697409982,88.509676373,1430,641
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1997,75.66152926,82.834732835,78.103392141,87.815212862,1655,665
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1998,80.111785007,84.693999532,79.404771031,90.064725545,1694,712
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,1999,91.510766041,87.971845821,82.388642154,93.416201325,1760,792
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,2000,99.313234874,90.146153138,84.00135045,95.645976185,1701,841
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,2001,NA,NA,NA,NA,NA,NA
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,2002,82.47062814,88.736649265,83.021812973,94.210352131,1483,605
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,2003,88.164663711,88.122913709,82.208524459,93.604710562,1574,722
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,2004,94.571233044,88.018102025,81.95327937,93.821556991,1688,782
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,2005,84.166287491,88.373497321,82.27469952,93.686538448,1944,890
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,2006,84.738117477,90.603105943,84.042397167,96.126078553,2266,1026
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,2007,94.80487735,95.050071832,87.844743965,101.37120236,2496,1152
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,2008,104.45416566,100.20567991,92.764752608,106.78949037,2313,1169
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,2009,94.801110062,104.38889724,96.217121413,111.00911661,2325,1101
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,2010,125.6874704,106.39378836,98.045439612,113.46021987,2302,1342
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,2011,100.88746293,104.03190877,96.107313712,110.99590281,2221,1109
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,2012,104.47518093,99.390282706,92.068883366,106.27683827,2375,1241
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,2013,79.198662899,95.338864075,88.562790969,101.87372988,2436,1081
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,2014,91.359986315,94.817597661,87.405425536,101.58142448,2395,1060
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,2015,105.9643954,96.591073305,89.147569381,102.6630828,2486,1337
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,2016,98.324456564,98.057341307,90.886620773,104.1246005,2518,1332
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,2017,107.08130788,98.89028746,92.295277135,105.0139385,2560,1378
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,2018,82.356695529,100,93.138866962,106.54936004,2567,1244
Long-tailed Tit,Aegithalos caudatus,lotti,B,woodland,740000,LC,G,G,G,G,G,2019,111.80418437,103.3174844,94.734888712,110.89636392,2464,1354
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1966,21.944851189,20.55270856,14.276223009,27.362470807,70,37
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1967,18.255011035,20.551632091,14.949049966,26.43298424,84,37
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1968,20.992496371,20.952359469,15.374621014,26.718871415,80,36
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1969,24.395108276,21.549875665,16.333407374,26.704545252,82,42
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1970,21.271964969,22.186215161,17.156436589,27.466064883,99,48
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1971,22.599913431,23.400492349,18.563352804,28.489701379,102,49
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1972,23.180648002,25.624849669,21.080062783,31.09957333,105,49
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1973,30.15605681,28.856152237,24.406670909,34.259576885,108,58
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1974,33.314495719,32.475746164,27.879147091,36.99435576,120,67
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1975,34.165616923,36.10343427,31.722080752,40.480941019,137,79
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1976,40.440413578,39.539285735,35.038707284,43.815687261,144,91
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1977,43.328639949,42.184541005,37.600785498,46.909936892,161,108
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1978,44.009124381,43.626923956,39.052977573,48.19915309,177,122
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1979,45.409256388,43.842924715,39.351767975,48.78867084,186,130
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1980,43.374730648,43.090287346,38.817064199,47.99642894,178,126
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1981,40.608750186,42.086660872,37.895038326,46.755776245,180,124
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1982,39.879765444,41.631046768,37.795748832,46.091074567,170,111
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1983,38.74065273,42.032917605,38.352198881,46.209073256,170,114
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1984,46.661815514,42.820507869,39.065684637,47.059272864,159,117
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1985,45.979382292,42.787008187,39.099908557,47.012338213,157,107
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1986,41.226235378,41.738395602,38.296571565,45.719324425,153,104
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1987,37.084270641,40.548719539,37.670968533,43.944103986,153,91
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1988,40.823236005,39.938060408,37.079535513,43.044858313,141,93
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1989,40.660639538,39.731844294,36.791388403,42.966208125,151,92
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1990,38.186161241,39.822177732,36.818320572,42.909172071,156,94
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1991,40.835575779,40.297837846,37.252958401,43.170740369,164,111
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1992,42.32044766,40.91073037,38.379608967,43.29996209,166,111
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1993,42.008178414,41.540453048,39.304622495,43.509644804,178,124
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1994,40.461784616,42.507425103,40.50455317,44.070837666,1400,494
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1995,43.689326895,44.214000995,42.10086858,45.886275928,1552,587
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1996,48.566039061,46.515880827,44.3159815,48.345015584,1636,638
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1997,48.361568917,49.129825398,47.130255799,51.120115657,1861,722
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1998,52.35486865,52.23089039,50.25103189,54.582222182,1956,784
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,1999,54.892336952,55.934494227,53.65686308,58.383929917,2044,863
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,2000,61.062716287,60.268844143,57.751955887,62.820013018,1963,854
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,2001,NA,NA,NA,NA,NA,NA
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,2002,70.151764966,70.221450049,66.610967005,73.174598251,1757,770
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,2003,74.958866153,75.795891863,71.890139325,79.067203885,1848,864
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,2004,80.887390711,81.697888455,77.635394713,85.512333522,2018,987
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,2005,89.525357657,87.575002289,83.599012092,91.880301792,2309,1181
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,2006,91.12281882,92.933568759,88.817175379,97.19493445,2659,1432
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,2007,99.278981712,97.623604414,93.435823881,101.92388329,2992,1638
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,2008,101.32841807,101.25380954,96.524308218,106.24532251,2765,1551
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,2009,101.59116515,103.75700655,98.849644705,108.39742215,2763,1541
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,2010,109.76791285,105.05195059,100.01838753,109.12769049,2714,1585
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,2011,103.80740334,104.80045438,99.937355866,109.03754903,2579,1516
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,2012,102.75469704,103.70628363,99.112063163,108.0466406,2815,1570
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,2013,101.42080246,102.45941555,97.843846441,106.86308325,2951,1651
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,2014,101.32188993,101.36250173,96.548762519,105.83159822,2864,1620
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,2015,103.42665647,100.37673667,95.487986599,104.82688526,2956,1696
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,2016,95.311318693,99.585978394,94.840670181,104.10236781,2986,1664
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,2017,98.312622981,99.597179765,94.950419035,103.9708668,3037,1718
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,2018,104.42957124,100,95.342803074,104.73654801,3045,1784
Great Spotted Woodpecker,Dendrocopos major,grswo,B,woodland,260000,LC,G,G,G,G,G,2019,98.437631952,100.05347781,94.971579592,105.25038211,2926,1693
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1966,877.39586832,931.77415223,826.83627948,1101.5544624,80,74
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1967,975.86587374,927.10682354,825.88766579,1085.0425099,89,76
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1968,942.75511197,904.02791516,796.42732559,1076.9007697,93,83
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1969,901.34564927,859.63499405,760.71343674,1016.7213149,92,81
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1970,714.97740937,807.30538303,726.56217302,919.61022754,117,99
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1971,767.8961173,767.92949029,699.07442814,852.60479514,128,113
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1972,767.77185127,740.6606458,681.08189264,824.40390752,114,103
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1973,733.76022453,720.31648463,658.18016324,801.74268701,116,103
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1974,682.97963855,709.79918381,647.2427391,783.70970811,125,107
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1975,689.53146073,715.59799664,660.2777392,790.30706337,139,122
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1976,724.00750827,736.24728761,682.49309947,806.22399532,150,133
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1977,787.83716479,760.77242308,701.37316043,827.66486264,174,158
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1978,794.40022157,775.01677931,709.80607897,837.95654299,186,163
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1979,769.94036136,772.48017636,709.04765204,835.12077273,180,155
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1980,778.44838823,753.43356827,697.20833527,809.11034573,172,144
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1981,722.9781174,720.41951236,670.1081302,772.00088344,167,141
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1982,650.96450839,682.62029435,634.41676144,734.41692535,153,124
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1983,610.21084228,649.45660943,596.37380167,701.12004685,162,133
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1984,662.43093799,619.51425086,560.17198798,670.15482414,134,100
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1985,604.7531271,581.71100357,524.54097439,629.0828386,127,98
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1986,529.30096838,535.27892809,479.76017042,580.71646109,125,96
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1987,481.93465424,488.01576651,430.74126383,530.73418824,132,110
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1988,409.57524378,447.25810491,391.1286917,487.79201861,128,93
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1989,452.38283268,415.83201343,360.98162792,452.29902405,137,102
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1990,360.78171792,388.58473859,333.18939332,426.60208431,133,92
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1991,370.92854161,365.71876184,310.64444863,408.54348813,139,102
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1992,357.18717369,342.8287721,286.26095501,383.05087253,133,97
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1993,344.29647324,316.00004997,264.84104867,359.51302715,132,93
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1994,249.58387806,287.35132209,239.43471461,331.17967607,1259,1052
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1995,266.64149262,264.95759079,219.76110319,305.19094114,1403,1187
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1996,244.95690937,248.86011967,207.51388324,285.678765,1498,1229
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1997,252.65169251,236.78238961,194.95237434,269.91771677,1715,1387
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1998,204.9346386,226.57661586,186.98823149,256.58452483,1759,1406
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,1999,233.50748404,218.61163229,180.66744319,248.80048603,1825,1485
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,2000,210.80682544,209.55401183,172.86043782,238.30254948,1758,1412
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,2001,NA,NA,NA,NA,NA,NA
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,2002,197.19772875,186.54934338,153.40740483,212.90811453,1576,1255
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,2003,165.20676145,174.56724781,144.37945738,199.13901848,1648,1238
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,2004,148.19073241,166.3065368,137.87803979,190.3389716,1793,1338
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,2005,171.14589396,162.36981155,134.32783604,184.99833688,2050,1558
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,2006,158.77538756,158.51329317,131.29599458,182.0736116,2426,1725
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,2007,165.6655396,151.63770356,126.09893623,174.42983959,2686,1943
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,2008,146.07934803,140.22625682,115.90736595,161.04243436,2487,1742
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,2009,113.18449505,126.89061655,105.52571781,145.24803074,2489,1658
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,2010,116.08957609,115.81709541,96.510788856,132.34422433,2452,1572
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,2011,107.12480127,107.96105283,89.096848323,123.33139488,2304,1451
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,2012,98.776108211,103.38533888,85.106625682,118.01886039,2526,1590
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,2013,101.46246108,101.64315377,83.008690425,116.30213759,2570,1562
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,2014,108.79568568,100.99702138,82.263371752,115.38015803,2469,1596
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,2015,100.59132628,99.873117584,81.934348038,115.00009005,2552,1629
Common Starling,Sturnus vulgaris,starl,NB,farmland,NA,VU,A,R,R,R,R,2016,95.397882505,98.802904742,81.122890452,114.35474615,2576,1598
