date,rate
585.146015,74.65277778
587.2520787,75.39930556
589.2902048,67.1875
591.3962685,61.21527778
593.4343946,63.45486111
595.5404583,71.66666667
597.646522,84.35763889
599.5487731,100.78125
601.6548367,112.7256944
603.6929629,106.0069444
605.7990266,94.80902778
607.8371527,85.10416667
609.9432164,64.94791667
612.0492801,57.48263889
614.0874062,54.49652778
616.1934699,47.77777778
618.231596,60.46875
620.3376597,74.65277778
622.4437234,85.10416667
624.413912,88.09027778
626.5199757,111.2326389
628.5581018,109.7395833
630.6641655,91.07638889
632.7022916,91.07638889
634.8083553,81.37152778
636.914419,71.66666667
638.9525451,65.69444444
641.0586088,59.72222222
643.0967349,69.42708333
645.2027986,70.92013889
647.3088623,82.86458333
649.2111134,98.54166667
651.317177,114.21875
653.3553032,108.2465278
655.4613669,110.4861111
657.499493,104.5138889
659.6055567,85.10416667
661.7116204,70.17361111
663.7497465,71.66666667
665.8558102,64.20138889
667.8939363,67.93402778
670,73.90625
672.1060637,85.10416667
672.1060637,215
