date,rate
501.2500507,53.3488806
503.266883,52.74720149
505.350943,45.12593284
507.435003,39.9113806
509.4518353,39.30970149
511.5358954,35.09794776
513.5527276,34.09514925
515.6367877,31.28731343
517.7208477,29.88339552
519.6704522,29.08115672
521.7545123,29.88339552
523.7713446,37.10354478
525.8554046,46.52985075
527.8722369,52.54664179
529.9562969,49.73880597
532.0403569,48.13432836
534.0571892,44.72481343
536.1412492,36.50186567
538.1580815,33.29291045
540.2421416,30.88619403
542.3262016,32.49067164
544.2085784,33.09235075
546.2926384,38.30690299
548.3094707,42.31809701
550.3935307,49.33768657
552.410363,50.13992537
554.494423,46.93097015
556.5784831,43.12033582
558.5953154,39.51026119
560.6793754,32.49067164
562.6962077,30.68563433
564.7802677,31.48787313
566.8643277,29.88339552
568.7467045,30.88619403
570.8307646,34.69682836
572.8475968,44.92537313
574.9316569,45.52705224
576.9484892,53.75
579.0325492,48.73600746
581.1166092,45.32649254
583.1334415,42.71921642
585.2175015,36.70242537
587.2343338,32.29011194
589.3183938,31.28731343
591.4024539,32.29011194
593.2848307,34.89738806
595.3688907,37.90578358
597.385723,41.71641791
599.469783,45.52705224
601.4866153,47.13152985
603.5706753,44.32369403
605.6547353,39.9113806
607.6715676,36.30130597
609.7556277,30.48507463
611.7724599,30.08395522
613.85652,30.68563433
615.94058,31.28731343
617.8901845,29.08115672
619.9742446,31.88899254
621.9910769,37.50466418
624.0751369,49.53824627
626.0919692,53.9505597
628.1760292,53.9505597
630.2600892,47.73320896
632.2769215,43.92257463
634.3609815,36.70242537
636.3778138,34.09514925
638.4618739,30.88619403
640.5459339,31.68843284
642.4283107,32.29011194
644.5123707,34.09514925
646.529203,40.1119403
648.613263,56.75839552
650.6300953,58.96455224
652.7141553,53.9505597
654.7982154,50.54104478
656.8150477,46.12873134
658.8991077,38.50746269
660.91594,34.09514925
663,31.08675373
665.08406,32.89179104
